,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
1218,0,0,"ASPARAGUS L. — Rhizome portant des tiges aériennes, herbacées ou li-gneuses, dressées ou grimpantes, rameuses. Rameaux pourvus de cladodes aciculaires,filiformes ou linéaires, solitaires ou fascicules, à l'aisselle de feuilles réduites à dessquames scarieuses, elles-mêmes parfois prolongées par un éperon. Fleurs à la basede cladodes, sur des pédicelles articulés. Périanthe petit, marcescent, à tépales sub-égaux. Étamines 6, à filaments libres. Anthères dorsifixes. Fruit en forme de baieglobuleuse, à graines solitaires ou peu nombreuses.",0,0,0,0
1219,0,0,0,Asparagus,trichophyllus,0,0
1220,0,0,0,0,0,0,"S. Sy. Plaine du Ghab, à Charrani, N. de Qala'at-el-Moudiq, près d'une source (Mt)."
1221,0,0,0,Asparagus,officinalis,0,0
1222,0,0,0,0,0,L. Mi. Qrayé (Np). Met. Ta'naïl (Mt).,0
1223,0,0,0,Asparagus,acutifolius,0,0
1224,0,0,0,0,0,"L. Ct. Nahr Damour, Nahr Beyrouth (Mt), Beyrouth (JL), Nahr-el-Kelb (Pb), Tripoli(Bl, P, Vt). Mi. 'Araya (Gb, Mt), Kahalé (Gb), Blaibel (Mt), au-dessus de Kennaby (Mt), 'Abey(P), Bikfaya (Vt), Salima (Bl). Met. Zahlé (JL).",0
1225,0,0,0,0,0,"L. Ct. Nahr Ghadir (Mt). Mi. Broummana (Bnm), Ghazir (Mt). Mm. Sannine (Bnm).",0
1226,0,0,0,Asparagus,aphyllus,0,0
1227,0,0,0,0,0,"L. Ct. Saïda (Gaill, Bl), 'Adeisé (Gb), Beyrouth (Vt, Mt, Np, Pb), Nahr Ghadir, Nahrel-Kelb (Mt). Mi. 'Antoura (Pb), Ghazir (Mt). Met. Qabbélias (Mt), Saghbine (P). Herm.'Aïn Horche au sud de Rachaya (Mt).",0
1228,0,0,0,Asparagus,stipularis,0,0
1229,0,0,0,0,0,"L. Ct. Tyr (Mt), Saïda (Gaill, Np, Gb, Mt).",0
1230,0,0,"RUSCUS L. — Plantes rhizomateuses, à tiges aériennes lignifiées, plurian-nuelles, rameuses. Feuilles primaires réduites à des squames caduques, à l'aisselledesquelles se développe un pseudo-cladode, constitué par la soudure d'un rameau288 NOUVELLE FLOREet d'un élément foliacé. Ces pseudo-cladodes sont coriaces, aigus et acuminés, épi-neux, à nervures parallèles. Floraison dioïque. Fleurs fasciculées à l'aisselle d'unebractée au milieu du pseudo-cladode. Périanthe petit, verdâtre, à tépales libres,inégaux.",0,0,0,0
1231,0,0,0,Ruscus,aculeatus,0,0
1232,0,0,0,0,0,"L. Ct. Beyrouth (Bl, Vt), 'Amchit (Gb), Tripoli (Bl). Mi. 'Abey (Schweinf). Moukhtara(P), Blaibel, Mkallès, Ma'ameltein (Mt), 'Araya (Pb), Qrayé (Np), 'Aley (Mt), Kahalé (Gb),Broummana (Bnm), Ghosta (Mt). 'Akkar. Menges, Qpubbayat (Mt).",0
1233,0,0,0,0,0,0,S. Mm. Slenfé (JL).
1234,SMILACACEAE,"Végétaux arbustifs, souvent grimpants. Feuilles à nervation réticulée et vrillesmarginales. Fleurs unisexuées, rarement hermaphrodires. Ovaire dépourvu de styles.",0,0,0,0,0
1235,0,0,0,Smilax,aspera,0,0
1236,0,0,0,0,0,"L. Ct. Vers Saïda (Gaill, Bl), Nahr Ghadir (Mt), Beyrouth (P, Np, Mt, JL, Michon), Nahr-el-Kelb (Pb), Nahr Ibrahim (Mt, Fattal), Tripoli (P), plaine de la Koura (Bl). Mi. Chemlan (P),Deir-el-Qamar (Decne), Baabda, Jamhour (Ml), Kahalé (Gb,' Mt), Qrayé (Np), Broummana(Bnm), 'Aley (Mt), Feitroun (Fattal, Mt,) sous Bhamdoun (Pb), Bikfaya (Vt).",0
1237,0,0,0,Smilax,excelsa,0,0
1238,0,0,0,0,0,0,"S. NLatt. Bassit, Froulok, Kizil Dagh, Karadourane (Pb), 'Aïn Haramiyé (Sam, Pb)."
1239,AMARYLLIDACEAE,"Plantes bulbeuses ou rhizomateuses. Inflorescence parfois réduite à une fleursolitaire, ou en cymes ombelliformes, ou en grappe de cymes ombelliformes. Pé-rianthe en général régulier, dialypétale ou gamopétale, à 3 sépales et 3 pétales, touspétaloïdes. Étamines 6, rarement davantage, à anthères introrses. Ovaire infère ousemi-infère. Graines souvent peu nombreuses.Flore — io290 ",0,0,0,0,0
1240,0,0,0,Galanthus,fosteri,0,0
1241,0,0,0,0,0,"L. Mi.-Mm. Au-dessus de Jezzine (Davis), Mdeireje (Edgecombe), Dahr-el-Baidar (West),Beskinta (Np), Mayrouba (Bksh), Mejdel Tarchiche (Bksh, Fattal, Mt), au-dessus de Tannourine-et-Tahta (Bksh).",0
1242,0,0,0,0,0,0,S.
1243,0,0,0,0,0,0,S.
1244,0,0,0,0,0,0,S. clusiana
1245,0,0,0,0,0,0,S. fischeriana
1246,0,0,0,Sternbergia,colchiciflora,0,0
1247,0,0,0,0,0,"L. Met. Chtaura (Highwood), entre 'Ana et Kefraya, abondamment (Bksh, Mt), 'Aytanit (Bksh).","S. fischeriana (Herb.) Roem. Waldst. et Kit. (PI. XCIV, n. 4). — ¾. Bulbe 1 -2 cm.de long, surmonté d'une gaine membraneuse. Tige florifère très courte, à peineexserte hors de la gaine, s'allongeant à la fructification. Feuilles externes réduites à desgaines membraneuses, feuilles internes 4-6, à limbe linéaire, 5-10 cm., apparaissant auprintemps, après les fleurs. Fleur en automne, solitaire, jaune pâle, sessile dans unespathe scarieuse, tubuleuse à la base, linéaire. Périanthe à tube grêle, cylindrique ettépales étroits, 2| à 5 cm. de long. Étamines | du limbe, inégales. Fruit au printemps.Floraison: octobre-novembre. Localisée. Sy. Alep (JL), Horns, Harim (Pb). Haur. Qanabé (Dbt)."
1248,0,0,0,Sternbergia,pulchella,0,0
1249,0,0,0,0,0,"L. Mm. Bân (Bl, Gb), Ehden (Thiébaut).",0
1250,0,0,0,Sternbergia,fischeriana,0,0
1251,0,0,0,0,0,0,S. NLatt. Kessab. Mm. Slenfé (JL).
1252,0,0,0,Sternbergia,clusiana,0,0
1253,0,0,0,0,0,"L. Mm.-Me. Jab. Kneissé (Gb, Mt), Laqlouq (Pb, Mt), Enden (Bl), au-dessus de la forêtd'Ehden (de Tarade), Est de Marj Hin (Pb). Ve. Vers 'Aïnata (Pb), vallée du Bardaouni (Vt),Zahlé (Pr).",0
1254,0,0,"NARCISSUS L. — Bulbe tunique. Feuilles linéaires. Fleurs solitaires ou enfausse ombelle peu fournie. Involucre à spathe unique, membraneuse. Périanthehypocratériforme à tépales subégaux et paracorolle ou couronne, insérée sur lagorge du tube, dressée.",0,0,0,0
1255,0,0,0,Narcissus,tazzetta,0,0
1256,0,0,0,0,0,"L. Ct. Vers Saïda (Bl), Roumeilé (Gaill), Beyrouth (Bl, Vt, P), Sin-el-Fil, Nahr Beyrouth(Mt), Nahr-el-Kelb (Gb), Ma'meltein (Mt), Bouar, Jbail (Gb). Mi. Deir Moukhalles, Kfar Chima,au-dessus de Dékouané (Mt), Bikfaya (Vt), Baabda à Jamhour (Gb), 'Abey (P). 'Akkar. Qpubbayat(Mt, Bksh).",0
1257,0,0,0,Narcissus,serotinus,0,0
1258,0,0,0,0,0,"L. Ct. Vers Tripoli (P), entre Batroun et Enfé (Thiébaut), Enfé (Gb).",0
1259,0,0,"PANCRATIUM L. — Herbes bulbeuses à bulbe tunique, à feuilles largementlinéaires. Tige florifère pleine ou creuse au sommet. Fleurs en fausse ombelle plusou moins fournie, pédicellées ou subsessiles. Spathes 2, membraneuses. Pédicellesordinairement pourvus d'une bractée. Périanthe en entonnoir, à tube plus ou moinsallongé, dilaté à la gorge, à tépales étroits, subégaux, étalés-dressés. Couronneformée par les filaments staminaux réunis à la base, accompagnée souvent de deuxdents ou lobes. Anthères oblongues ou brièvement linéaires, médifixes, arquées.Ovaire à 3 loges. Graines anguleuses, noires.• Pancratium maritimum L.",0,0,0,0
1260,0,0,0,0,0,"L. Ctlitt. Nahr Damour (Mt), Khaldé (Mt, Pb), Beyrouth (Bové, P, Bl, Vt, Mt, Np), Antélias(Mt), Nahr-el-Kelb (Pb), Beyrouth à Jounié, Jounié (Gb), Tripoli (Bl, P).",0
1261,0,0,0,Pancratium,parviflorum,0,0
1262,0,0,0,0,0,"L. Ct. Nahr Aouali (Gaill), Beyrouth (Bové, Bl, Vt, Mt, Np), Nahr-el-Kelb (Mt), Tripoli(Bl). Mi. Jisr-el-Qadi (Gb). Sud. Deir Mimas (Bnm).",0
1263,0,0,"IXIOLIRION Fisch. — Bulbe à tuniques. Tige feuillée portant de grandesfleurs bleues paniculées. Périanthe en entonnoir, divisé jusqu'à l'ovaire en 6 tépales.Étamines 6.",0,0,0,0
1264,0,0,0,0,0,"L. Mi. Bhamdoun, Ma'asser (P). Mm. 'Anna Bakich (Np), entre Jezzine et Machghara(Mt), Ehden, Monts de 'Akkar, Jourd Tannourine, Jourd Hasroun, Cèdres de Hadeth (Bl), LesCèdres (Bl, Vt,- Pb), Ehden (Reyg), Dahr-el-Baïdar, (Sam), Sannine (Niklès), Jab. Barouk (Gb).Met. Zahlé (Np, JL), Ksara (Mt). Herm. Rachaya (Boiss, Berton), Hermon (Pr).",0
1265,0,0,"TAMUS L. — Tubercule allongé, épais, charnu, émettant des tiges annuellesvolubiles. Plantes dioïques. Fleurs en grappes axillaires, celles des inflorescencesplus longues et plus lâches. Fleurs à tube court, largement campanule, à tépalessubégaux, ovaire avorté et 6 étamines dressées. Fleurs à périanthe réduit, stami-nodes petits ou nuls, style court, stigmates réfléchis. Fruit constitué par une baieoligosperme.",0,0,0,0
1266,0,0,0,0,0,"L. Ct. Tyr (Gb), Saïda (Bl), Sa'adiyat, Damour (Gb), Beyrouth (Bl, Vt, P, Mt, Pb), Nahr-el-Kelb (Wall, Mt), Nahr Ibrahim (Mt, Pb), Tripoli (Bl). Mi. Skanderouné à Jamaliyé (Bl),Mkallès (Mt), 'Abey (P), Jamhour à Bsouss (Pb), Hammana (Schw). Met. Q.abbélias (P, Mt).",0
1267,0,0,0,Tamus,orientali,0,0
1268,0,0,0,0,0,"L. Ct. Au-dessus de Naqoura (Pb), Nahr Aouali (Bl), Sa'adiyate (Pb), Ras Beyrouth (Bl),Nahr-el-Kelb (Pb, Mt), Zouq Mikhael (Mt), Nahr Ibrahim (Mt). Mi. Deir Moukhallès (Mt),'Aitate (Mt), Mar Roukos (Vt), Mkallès (Mt), 'Antoura (Pb), 'Abey, Chemlan (P), Mohrab (Mt),Rayfoun (Sam), Qartaba (Pb).",0
1269,IRIDACEAE,"Herbes à rhizome rampant ou tubéreux, souvent bulbiforme, rarement sous-arbrisseaux. Feuilles ordinairement ensiformes, équitantes, parfois étroitement li-néaires ou cylindriques, jonciformes ou cylindriques-jonciformes. Inflorescenceterminale 1-multiflore, ordinairement spiciforme ou racémiforme. Fleurs herma-phrodites, régulières ou irrégulières. Périanthe ordinairement pétaloïde, à tube plusou moins allongé, à pétales conformes ou dissemblables. Étamines 3, libres ou con-crescentes. Verticille staminal interne manquant. Ovaire infère, 3-loculaire, à pla-centation axile. Style trifide au sommet, à divisions souvent élargies et pétaloïdes.Capsule polysperme. Graines rondes ou anguleuses.",0,0,0,0,0
1270,0,0,0,Crocus,ochroleucus,0,0
1271,0,0,0,0,0,"L. Mi. Au-dessus de Saïda (Bl, Gaill), Chebaniyé à Bhamdoun (Eig), Qrayé (Np), 'Araya(Mt), Broummana (Mt, Bksh), Beit Méri (Pb, Gb, Mt), Nibaye (Mt), Bikfaya (Vt, Mt), 'Aley(Pr, Mt), Amyoun (P), Dlepta (Mt). Mm. Bân (Bl, Mt), Ehden (Bl), Jab. Qamou'a (de Tarade).Sud. Qala'at-ech-Chekif (Gb). Herm. Rachaya (Berton), Kfar Zeit (Pb).",0
1272,0,0,0,Crocus,kotschyanus,0,0
1273,0,0,0,0,0,L. Mm. Entre Dimane et Hasroun (Bl).,0
1274,0,0,0,Crocus,thiebauti,0,0
1275,0,0,0,0,0,"L. Ve. Au-dessus de Kefraya (Bksh). Herm. Pentes libanaises de PHermon au-dessus deRachaya (Th, Mt, Bksh).",0
1276,0,0,0,Crocus,haussknechtii,0,0
1277,0,0,0,0,0,"L. Ve. Au-dessus de Kefraya (Mt). Mm. Cèdres (Hooker et Hanbury, Kew Herbarium,exemplaire médiocre). Me. Entre 'Aïnata et Jbab-el-Homr (Pb).",0
1278,0,0,0,Crocus,elwesii,0,0
1279,0,0,0,0,0,0,"S. Herm. Hauran vers Qatana, début de décembre 1947 (Dbt)."
1280,0,0,0,Crocus,dispathaceus,0,0
1281,0,0,0,0,0,0,"S. Premier exemplaire, fourni par EGGER à BOWLES, de provenance non indiquée, vraisem-blablement Alep. Sy. Environs d'Alep (JL, Chapman: «American College grounds»). St. Jab.Bilas, un pied venu en la possession de M. PABOT, qui m'en a cédé une fleur."
1282,0,0,0,Crocus,macrobolbos,0,0
1283,0,0,0,0,0,0,"S. H.J. Entre Hassetché et Cheddadé, récolte originale (Gb), Cheddadé (Pb). Dam. Sahl-es-Sahra, vers Damas (Th, Gb, Mt), Jab. Qasyoun (Pb). St. Palmyre (Mt)."
1284,0,0,0,Crocus,cancellatus,0,0
1285,0,0,0,0,0,"L. Mm. Dahr-el-Baïdar (Bn, Mt), Jab. Kneissé, Ehmej à Moukhada, Laqlouq (Mt),Jisr-el-Hajar (Np), Hasroun, Dimane à Yammouné, 'Aïn Dahab, Ehden (Bl), Forêt d'Ehden (deTarade). Me. Jab. Sannine, 2500 m., Qprnet Saouda, 3000 m. (Mt), entre 'Aïnata et Jbab-el-Homr(Pb). Sy. Baalbeck (Mt). Herm. Base de l'Hermon vers Rachaya (Mt).",0
1286,0,0,0,0,0,"L. Herm. Petite plaine immédiatement au pied du sommet vers le sud, locus classions (Ky, Mt).Autres points de la pente libanaise (Post, Dinsm, Bornm, Mt, Bksh).",0
1287,0,0,0,Crocus,aleppicus,0,0
1288,0,0,0,0,0,"L. Ctlitt. Borj Brajné (P, Mt), entre Beyrouth et les Pins (Bl), Chekka (Gb), Zghorta, Tripoli(Bl). Toutes ces stations littorales présumées éteintes. Met. 'Ammiq (Highwood), Kefraya (Bksh,Mt). Sy. Plaine de Baalbeck (P). Herm. Rachaya (Berton), entre Rachaya et l'Hermon (Mt), deJoubb Jenin à Yanta (Gaill). A.L. Ouadi-el-Harir (GailL Gb, Mt, Th, Pb).302 NOUVELLE FLORE",0
1289,0,0,0,Crocus,hyemalis,0,0
1290,0,0,0,0,0,"L. Ct. Échelles de Tyr (Thiébaut). Est de Saïda (Gaill), 'Àlmane (Mt), Skandérouné (Gaill,Mt).",0
1291,0,0,0,Crocus,vitellinus,0,0
1292,0,0,0,0,0,"L. Abonde sur une zone de terrain côtier, de pentes peu élevées, ou dépassant 1200 m. parplaces, de Saïda à Tripoli. En mélange avec graveolens en certains points, au nord de Saïda, vers Afqa,vers Homs. Remplacée au sud du Liban, dans la montagne, dans l'Akkar, par graveolens.Ct. Saïda-Barghoutiyé (Bl, Gaill), Skandérouné avec graveolens (Bl, Gaill, Mt, Bksh), Damour(JL), Damour à Saïda (Th), Beyrouth (Pr, Bl, Vt, P, JL, Mt, Pb), Khaldé (Pb), Bahsas, CheikhMahmoud (Bl, P), Nahr Ibrahim (Mt). Mi. 'Abey, Chemlan (P), Kfar Chima, Qpubbariyé, BeitMéri, Broummana, Sin-el-Fil, Ghazir (Mt), Mkalles (Gb), Sahel-el-'Alma au-dessus de Jouniyé(Gb). Mm. Vers Dimane (Bl), Afqa (Mt, Bksh).NOUVELLE FLORE 303",0
1293,0,0,0,Crocus,graveolens,0,0
1294,0,0,0,0,0,"L. Mi. Skandérouné (Mt, Bksh), Broummana, avec vitellinus (Bksh). Sud. Nabatiyé (Mt).Mm. Afqa (Bksh), Qamou'a (de Tarade). 'Akkar. Menges, Qpubbayat (Mt).",0
1295,0,0,"GLADIOLUS L. — Herbes à tubercule bulbiforme vêtu de tuniques mem-braneuses ou fibreuses. Tige ordinairement élevée. Feuilles jonciformes, linéaires ouensiformes. Spathes lancéolées, herbacées. Fleurs solitaires et sessiles dans la spathe,pourvues d'une bractée semblable à la spathe mais ordinairement plus petite, dis-posées en épi unilatéral. Périanthe plus ou moins arqué, à tube en entonnoir, àgorge plus ou moins dilatée, à tépales inégaux, le postérieur plus long que les autres,atténués et onguiculés à la base. Étamines insérées dans la gorge, à filaments libreset anthères basifixes linéaires. Style filiforme, stigmates filiformes à la base, spatulesplus haut. Ovaire pluriovulé, triloculaire. Capsule membraneuse. Graines com-primées-ailées ou globuleuses-piriformes, anguleuses mais non ailées.",0,0,0,0
1296,0,0,0,Gladiolus,segetum,0,0
1297,0,0,0,0,0,"L. Ct. Saïda (Bl, Gaill), Zefta (Wall), Beyrouth (Vt, Np), Dbayyé (Mt), Batroun, RasChekka (Gb), Tripoli (P, Bl). Mi. Maghdouché (Mt), 'Abey, Chemlan (P), Baabda (Pb), Jamhour,sous Beit Méri (Mt), 'Aramoun (Gb), Ghazir, Bzoummar (Mt), Feitroun (Wall), Jab. Terbol (P).Mm. Bcharré (Bl), Ehden (Pb). Met. Zahlé (JL). Herm. Rachaya (Berton).",0
1298,0,0,0,Gladiolus,imbricatus,0,0
1299,0,0,0,0,0,"L. Mm. Beskinta (Gb), au-dessus de Beskinta (Bnm), au-dessus de Khan Sannine (Mt, Pb),vers 'Aïn Saoua'ir (Mt).",0
1300,0,0,0,Gladiolus,aleppicus,0,0
1301,0,0,0,0,0,"L. Ve. 'Aïn Hazir (Np). Met. Chtaura (Pr), Zahlé (JL, Vt), vers Masna'a (Mt). Sous SultanYaqoub (Pb). Herm. Hasbaya-Rachaya (P), Khirbet Kneissé (Gaill).",0
1302,0,0,0,Gynandriris,sisyrinchium,0,0
1303,0,0,0,0,0,"L. Ct. Saïda (Bl, P, Gb), Khaldé (Pb), Choueifat (Mt), Beyrouth (Lefèvre, Vt, Bl, Np),Antélias (Vt), Batroun (Vt), Tripoli (Bl, P, JL), Ile Nakhl (Gb). Mi. Sous Beit Méri, Bikfaya(Mt), Feitroun (Gb). Mm. Sannine (Vt), Hadeth (Bl). Met. Zahlé (JL), Ta'naïl (Mt). Herm.Rachaya (Berton).",0
1304,0,0,0,Iris,histrio,0,0
1305,0,0,0,0,0,"L. Mi. Au-dessus de Saïda (Gaill), au-dessus de Jounié (Siehe), Sous Ghazir (Vt, Gb, Mt),Bhamdoun (Np). Mm. Sofar (P), Mdeireje (Edg, Bksh), Dahr-el-Baïdar (Dinsm, Mt, Pb),'Aïn Lejji vers les Cèdres de Barouk (Gaill), Vallée de la Qadicha (Dbt), Towmat Jezzine (Mt).Met. Zahlé (Gb, JL). Sud. Marjayyoun (Séguy).",0
1306,0,0,0,Iris,vartani,0,0
1307,0,0,0,0,0,0,S. Haur. Entre Bosra et Dera'a (Bksh).
1308,0,0,0,Iris,persica,0,0
1309,0,0,0,0,0,L. A.L. Entre 'Arsal et le col de Zémrani (Pb).,0
1310,0,0,0,Iris,postii,0,0
1311,0,0,0,0,0,0,"S. St. Deir 'Atiyyé à Mehin (P), Qasr-el-Haïr (Pb), désert dans la même région (Highwood,Bksh), Palmyre, Forkhlos-Palmyre (Gb)."
1312,0,0,0,Iris,palaestina,0,0
1313,0,0,0,0,0,"L. Ct.ML Saïda à Barghoutiyé (Bl), Saïda (Np), Cap Sahré (Mt), Skandérouné (Gaill, Mt),Rmeilé (Th, Gb, Mt), El Boum au-dessus du Nahr Damour, Ras Jedra (Mt), Damour (Th), entreNa'mé et Khaldé (Bksh, Mt), Khaldé (Gb).",0
1314,0,0,0,Iris,nusairiensis,0,0
1315,0,0,0,0,0,0,"S. Mm. Slenfé (Pb, Mt). Col de Chatha (Pb). Typus: Slenfé, 24 avril 1953, leg. PABOT(Herbier Mouterde, P 186)."
1316,0,0,0,Iris,sindjarensis,0,0
1317,0,0,0,0,0,0,"S. Sy. Jabal Sema'ane (Gb, Har, Dinsm), Sarmada (Pb), Alep (JL, det. Gombault).HJ. Radd (Pb), Sud du Radd (Mt). St. Jab. Bichri (Pb)."
1318,0,0,0,Iris,fumosa,0,0
1319,0,0,0,0,0,0,"S. Sy. Alep (Ky, Hkn, JL), Ouroum-es-Soughra (Dlb, Pb), SW d'Alep (Pb), Tourmanine(Hkn), Jabal Muhassan (JL), Qpumhané (Gb), Qasr-el-Banât (JL). St. 30km. au sud d'Ezriyé (Mt)."
1320,0,0,0,Iris,unguicularis,0,0
1321,0,0,0,0,0,"L. Mi. Qpubbayat (Mt), Jabal 'Aqroum (Pb).",0
1322,0,0,0,Iris,grant-duffii,0,0
1323,0,0,0,0,0,0,"S. Ct. Bords du Nahr Rousse au sud de Lattaquié (Gb), Tartous (Pb)."
1324,0,0,0,Iris,caeruleo-violacea,0,0
1325,0,0,0,0,0,0,"S. Sy. Deir Jemal (JL, typus), Lac Jabboul, Qatma, Sfiré, Jabal Sema'ane (JL). 30 km. N.d'Alep, collecteur inconnu (Herbier Delessert à Genève), Homs-Hama (Har). HJ. Abondant.Entre 'Aïn Divar et le Tigre, et au Karatchok Dagh vers Toramiche (Mt), N. de Tell Kotchek (Pb)."
1326,0,0,0,Iris,melanosticta,0,0
1327,0,0,0,0,0,0,"S. Hatir. Hauran vers Ezra'a et Dera'a (Dinsm), Ezra'a, ce. (Mt), Hauran au nord de Dera'a(Highwood, Bksh), Jilline, Khisfine (Pb). JD. Ta'alé (Mt)."
1328,0,0,0,0,0,"L. Met. Talabaya (Bl, Edg), Chtaura (Vt, JL), Ta'naïl, Barr Elias (Mt), 'Ammiq(Np, Mt, Pb).",0
1329,0,0,0,Iris,ochroleuca,0,0
1330,0,0,0,Iris,mesopotamica,0,0
1331,0,0,0,0,0,0,S.
1332,0,0,0,Iris,albicans,0,0
1333,0,0,0,Iris,auranitica,0,0
1334,0,0,0,0,0,0,"S. JD. Tell Qpuleib (Dinsm), Tell Qpuleib, Kafer, Mayamas, Tell Jeffiia (Mt). Var. unicolorvers le Tell Jeffna (Mt)."
1335,0,0,0,Iris,barnumae,0,0
1336,0,0,0,0,0,0,"S. JD. Tell Chihane (Mt, Werckmeister). St. Toute la tf v rséeclu désert, de Damas àPalmyre et de Palmyre à Alep (Highwood). Vers Alep (JL), 'Adra-KhârhAbou Chamate (Gb),Qaryatein, NW. de 'Aïn-el-Beida, Palmyre (Mt), Jabal Dmeir, SW. de Qasr-eMÎârr, N. de Palmyre,N. de Soukhné (Pb)."
1337,0,0,0,Iris,jordana,0,0
1338,0,0,0,0,0,0,"S. Sud. El-Hammé, entre Fiq et Hammé (Pb), Fiq à Kafer Harib (Séguy dans HerbierGombault)."
1339,0,0,0,Iris,antilibanotica,0,0
1340,0,0,0,0,0,0,"S. A.L. Au-dessus de Bloudane, vers 2300 m. (West, Werckmeister), Jabal Abou-1-Haoua,au-dessus du même Bloudane (Pb, Mt)."
1341,0,0,0,Iris,basaltica,0,0
1342,0,0,0,0,0,0,"S. W. de Homs. Entre Tell Kalakh et Qala'at-el-Hosn (KrakMes-Chevaliers) (West, Thié-baut, Gombault, Highwood). >"
1343,0,0,0,Iris,bostrensis,0,0
1344,0,0,0,0,0,0,"S. Haw. 10 km. N. de Dera'a (Highwood, typus), Bosra (Dinsm), Jebab (Mt), Sanamein(Pb). JD. Salkhad (Pb), vers le Tell Hadid (Mt)."
1345,0,0,0,Iris,heylandiana,0,0
1346,0,0,0,Iris,călcarea,0,0
1347,0,0,0,Iris,cedreti,0,0
1348,0,0,0,Iris,yebrudi,0,0
1349,0,0,0,Iris,damascena,0,0
1350,0,0,0,0,0,0,"S. Dam. Pentes du Jabal Qasyoun au-dessus de Damas. Trouvée par M. PABOT.Risque, vu la proximité de Damas et la vente des fleurs dans les rues de la ville, d'être viteéliminée."
1351,0,0,0,Iris,sofarana,0,0
1352,0,0,0,0,0,L.,0
1353,0,0,0,0,0,L.,0
1354,0,0,0,0,0,L.,0
1355,0,0,0,Iris,lortetii,0,0
1356,0,0,0,0,0,L.,0
1357,0,0,0,Iris,bismarckiana,0,0
1358,0,0,0,0,0,L. Sud. Şarada (Thiébaut).,0
1359,0,0,"ROMULEA Maratti. — Herbes à tubercule bulbiforme, couvert de tuniqueslisses. Tiges souvent très courtes.",0,0,0,0
1360,0,0,0,Romulea,bulbocodium,0,0
1361,0,0,0,0,0,"L. Ct. Saïda (Gaill), Cap Sahré (Mt), Khaldé (Gb), Borj Brajné (Mt), Beyrouth (Bl, P, Vt,Np, Mt), Ras Beyrouth (Gaill), Jounié (JL), Tripoli et environs (Bl). Mi. Skanderouné (Mt), entreQaitoulé et Jezzine (Gaill), Joun, Deir Moukhalles (Mt), 'Abey (P), 'Antoura (Pb), Ras el-Meten(Mt, var. syriaca), Barsaf, Bikfaya (Mt), Ghosta (Gb), Ghazir (Vt). Mm. Towmat Jezzine (Mt),Nahr Safa, Neba' Barouk (Pb, Mt), Mdeireje (Mt), Beskinta (Gb), Jourd Tannourine (Bl), Jab.Kneissé (Gb), Cèdres (Sam, Bl). Sud. Rmaïche (Pb). Met. Zahlé (Gb), Ta'naïl (Mt). 'Akkar.Menges (Mt), Qpubbayat (Mt).",0
1362,0,0,0,Romulea,nivalis,0,0
1363,0,0,0,0,0,"L. Mm-Me-Ve, au-dessus de 1500 m. — Cèdres de Barouk (Pb), Jab. Barouk (Bail), Dahr-el-Baïdar, Jab. Kneissé, Khan Sannine, Jab. Sannine (Mt), au-dessus de Mayrouba (Vt), Laqlouq(Mt, Edg.), Jourd Tannourine (P), Jourd Hadeth, Col des Cèdres, 'Aïnata, Cèdres (Bl), Faraya(Np). Herm. Hermon (P, Aar, Mt, Gb).",0
1364,0,0,0,Romulea,phoenicia,0,0
1365,0,0,0,0,0,"L. Mi. Beit Méri sous Deir-el-Qala'a, typus (Mt), sous Beit Méri au-dessus de Bouchriyé(Mt), Broummana (Mt, Bksh), Ras-el-Metn, Deir-el-Harf, Dhour Choueir, Bikfaya (Mt), May-rouba (Mt, Pb). Mm. Col de Zahlé (Mt).",0
1366,0,0,0,Romulea,ramiflora,0,0
1367,0,0,0,0,0,"L. Ct. Beyrouth (Bl), Bikfaya (Pr)? (Indications de BÉGUINOT: «Revisione monografica delGenere Romulea Maratti, Malpighia, 1907-1909», assez surprenantes, rien de pareil n'ayant étérencontré autrement en ces deux endroits si souvent parcourus. Référence à des Herbiers d'Italie).Mi. Pins vers Nahr Safa, 14 avril 1946 (Mt). Plante correspondant convenablement à la des-cription, et comparées au matériel de l'Herbier Général de Genève, mais en spécimens de faible venue.",0
1368,0,0,0,Romulea,columnae,0,0
1369,0,0,0,0,0,"L. Ct. Saïda (Bl), Beit Chaï (Mt, fleurs colorées, bleuâtres), Borj Brajné (Mt), Beyrouth (Bl,Mt), Jall-ed-Dib, Nahr-el-Kelb (Mt), Tripoli (Bl)\ Mi. NE. de Skandérouné (Bl), sous Beit Méri (Mt).",0
1370,ORCHIDACEAE,"Herbes de port très varié, terrestres ou epiphytes, parfois saprophytes et plusou moins dépourvues de chlorophylle. Périanthe zygomorphe, composé de six pièces,les trois supérieures, sépales, souvent conniventes, les deux suivantes, pétales, géné-ralement peu développées, la dernière, le labelle, ordinairement très développée, deforme, de teinte et de dessin très variables, souvent munie d'un éperon. Organesreproducteurs concrescents en une sorte de colonne, le gynosûme, terminé souventpar un bec, le rostellum. Anthères souvent réduites à une seule contenant les pollensagglomérés en 2 masses visqueuses, les pollinies.La plupart des Orchidaceae d'Europe et du Proche-Orient ont des racines char-nues, accompagnées de deux tubercules un peu inégaux, entiers ou subdivisés.",0,0,0,0,0
