,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
1123,0,0,0,Verbascum,antari,0,0
1124,0,0,0,0,0,0,"S. St. Entre Palmyre et Marbat 'Antar, Qaryatein (P), Jab. Abiad (Bl), Palmyre et N.W. dePalmyre (P, Sam, Mt, Pb), Jab. Bilas, Jab. Daoua, Ouadi à l'ouest d'Arak (Pb)."
1125,0,0,0,Verbascum,libanoticum,0,0
1126,0,0,0,0,0,"L. Mi.Mm. Qartaba (Bl, JL, Thiéb, Mt), El-Farat (P), Chahtoul, Nahr-ed Deheb (Mt),Dilhas, Col de Koumaker vers Qartaba (Gb), Est d'Ehmej (Pb), Dour Choueir (Mt).",0
1127,0,0,0,Verbascum,aliciae,0,0
1128,0,0,0,0,0,"L. Ve. Ouadi Ibrissah (P), 'Aïnata (Bl), Charbine (Mt), au-dessus de Ksara (Mt). St. Sourcede POronte (Np), Qpsseir au N. de Hermel (Long), Ouadi Sirrine (Davis).",0
1129,0,0,0,Verbascum,geminiflorum,0,0
1130,0,0,0,0,0,"L. Mm. Entre Hammana et Falougha (Mt), adventice?",0
1131,0,0,0,Verbascum,mucronatum,0,0
1132,0,0,0,0,0,0,"S. H.J. Graviers vers le Pont Romain, adventice (Pb)."
1133,0,0,0,Verbascum,glomeratum,0,0
1134,0,0,0,0,0,0,"S. Sy. Alep (JL, Mt), N. d'Alep, vers Qatma (Pb), entre Hama et Alep, 5 km S. de Seraqab(Sam)."
1135,0,0,0,Verbascum,leptostachyum,0,0
1136,0,0,0,0,0,"L. Mm. Barouk (Np), Ehden aux Cèdres (Letourneux). Me. Ras Barqaouiyé (Bot. Dep. Jerus.).Ve. 'Aïnata (Bl), Yammouné (Schw), Ouadi Ibrissa (P), au-dessus de Hazerta (Mt). Met. Zahlé(Ky, P, Vt, Mt), Ksara (Mt). Sy. Vers 'Assal (Zoh, Eig), Baalbeck à Hermel (P, Mt), Sir à HermelNOUVELLE FLORE 221(P), Baalbeck (Sam). St. Sources de l'Oronte (Vt, Mt). A.L. Ouadi-el-Harir (Gaill), Anti-Libanau-dessus de Baalbeck (Ehrenb). Herm. Rachaya (Bnm).",0
1137,0,0,0,Verbascum,kotschyi,0,0
1138,0,0,0,0,0,0,"S. Sy. Hama-Homs (Bl), vers Hama (Sam, Reese, Zoh), Deir Baalbeh (Sam, Mt), Eriha (Zoh),Jab. Arbain (Eig), Qatma (JL), vers Alep (Ky, Gb), Hamidiyé (JL), entre Alep et Azaz (Pb),Khan 'Assal, Seraqab, Ma'aret-en-No'man, Qasr-el-Banat (Sam), Hama (Sam, Pb), 15 km S. deHama (Reese). Dam. Damas (Thiéb). St. Jab. 'Amiri (JL), Jab.-el-Hass (JL)."
1139,0,0,0,Verbascum,lasianthum,0,0
1140,0,0,0,0,0,0,S. K.D< Kutchuk Darmik (Pb).
1141,0,0,0,Verbascum,sinaiticum,0,0
1142,0,0,0,0,0,"L. Met. Beit Chama au N. d'Ablah (Mt). Sy. Rayak (Pr). Ve. Yammouné (Letourneux). Herm.Entre Rachaya et PHermon (Gb, Mt), vers l'Hermon (Ky, Eig).",0
1143,0,0,0,Verbascum,alepense,0,0
1144,0,0,0,0,0,0,S.
1145,0,0,0,Verbascum,aliciae,0,0
1146,0,0,0,0,0,0,S. 5 km S. de Seraqab (Sam).
1147,0,0,0,Verbascum,cedreti,0,0
1148,0,0,0,0,0,0,S.
1149,0,0,0,Verbascum,gaillardotii,0,0
1150,0,0,0,0,0,L.,0
1151,0,0,0,Verbascum,gaillardotii,0,0
1152,0,0,0,0,0,L.,0
1153,0,0,0,Verbascum,galilaeum,0,0
1154,0,0,0,0,0,L.,0
1155,0,0,0,Verbascum,leptostachyum,L. Ct. Jall-ed-Dib (Sam). DC. X ptychophyllum Boiss.,0
1156,0,0,0,Verbascum,leptostachyum,0,0
1157,0,0,0,0,0,0,S.
1158,0,0,0,Verbascum,sinuatum,0,0
1159,0,0,0,0,0,L.,0
1160,0,0,"ANTIRRHINUM L. — Plantes annuelles ou vivaces. Calice divisé en 5.Corolle en forme de masque, à base sacciforme, fortement bilabiée, à lèvre supérieuredressée, bifide, à lèvre inférieure trilobée, saillante, brièvement surmontée d'uncourt palais, obturant la gorge.",0,0,0,0
1161,0,0,0,Antirrhinum,orontium,0,0
1162,0,0,0,0,0,"L. Ct. Entre Tyr et le Nahr Qazmiyé (Mt), Beyrouth (Gaill, P, Vt, Np, Mt), Nebi l'Aoussaï (Pb),Antélias (Aar), Nahr-el-Kelb (Pb), Tripoli (Bl, P). 'Akkar. Cheikh Mohammed (P). Mi. Baabda(Mt).","S. A.L. Près de Jerijir (Eig et Zoh). Boiss. Mi. Alaouites (P). Sy. Eriha (Pb). J.D. Tell Chihane(Mt), Chahba (Pb). Sud. Hammé (Pb)."
1163,0,0,0,Antirrhinum,majus,0,0
1164,0,0,0,0,0,"L. Ct. Près de Tyr (Gaill). Sud. Qala'at ech-Chekif (Bl, Np, Mt, Pb). 'Akkar. Baïno sur un vieuxmur (Gb, Mt). Herm. Rechaya (Boiss, Aar).",0
1165,0,0,0,Antirrhinum,tortuosum,0,0
1166,0,0,0,0,0,"L. Sud. Qala'at ech-Chekif, avec A., majus var. angustifolium (Gaill, P, Mt, Pb).",0
1167,0,0,"ANARRHINUM Desf. — Plantes bisannuelles ou vivaces, dressées. Caliceprofondément divisé en cinq. Corolle bilabiée, tubuleuse. Tube brièvement éperonnéà la base ou sans éperon. Gorge étroite, non obturée par un palais. Lobes de lalèvre supérieure dressés, à la fin réfléchis. Lobes de la lèvre inférieure étalés. Anthèresréniformes, à loges confluentes. Capsule globuleuse, à loges égales. Graines ovoïdes,non ailées, tuberculées ou muriquées.",0,0,0,0
1168,0,0,0,0,0,"L. Ct. Saïda (Gaill, Bl), Saïda à Djoun (Gaill), Beyrouth (Vt), Nahr-el-Kelb (P, Sam, Np).Mi. Au-dessus de Deir-el-Qamar (Bl), Bikfaya, Ghazir (Vt), 'Aramoun (Mt), Baabda (Pb), 'An-toura (Pb), Choueifat (Mt), Moukhtara (P), Mansouriyé (Mt), Ma'asser-ech-Chouf (P), Faraya(JL), Douma (P). Mm. Ehden (Reygasse), Ehmej (P), Dimane (Bl), Jab. Barouk (Pb), Berkacha(Bl), Hasroun (Bl), Cèdres de Hadeth (Bl), Tannourine (Bl), Jab. Kneissé (Pr), Bcharré-les Cèdres(Sam). Met. Zahlé (P). Herm. Hermon (Reygasse, Lowne), vers Yantha (Gaill), Rachaya (Letour-neux). Sy. Baalbeck (Bnm, Sam, Bové, Gb).",0
1169,0,0,0,Kickxia,commutata,0,0
1170,0,0,0,0,0,"L. Ct. Saïda (Gaill), Beyrouth (Vt, Np), Pont du Pacha (Mt), Nahr-el-Kelb (Sam, Thiéb, Mt),Bahsas (Bl), Tripoli (P). Mi. Maghdouché (Bl), 'Abey (P), Broummana (Bnm), 3 km. N. deBsarma (Sam).",0
1171,0,0,0,Kickxia,elatine,0,0
1172,0,0,0,0,0,"L. Ct. Dékouané près de Beyrouth, mai 1935 (Mt), Beyrouth (Ehrenb, Gb, Vt, Np). Noncontrôlé.",0
1173,0,0,0,Kickxia,sieberi,0,0
1174,0,0,0,0,0,"L. Ct. Environs de Saïda (Bl), Saïda (Gaill, Mt), N. de Sàïda (Pb), Beyrouth (Vt, P, Mt, Pb),Dékouané, Borj Hammoud (Mt), Nahr-el-Kelb (Mt), Jbail (P, Mt), Tripoli (Bl, P). Mi. Baabda(Pb), Bikfaya (Vt). Mm. Bcharré (P), 'Aïn Zehalta (P). P .-Hermel (Mt). Akkar Menges (Mt).",0
1175,0,0,0,Kickxia,spuria,0,0
1176,0,0,0,0,0,"L. Ct. Vers Saïda (Bl, P), Jounié (Mt). Mi. Jamhour (Mt), Deir-el-Qamar (JL), Hackel(Gb), Broummana (Bnm), Douma (P), au-dessus de Bikfaya (Mt). Mm. Jab. Sannine (Mt),Dimane (Bl), Ehmej (P), Harajel (Mt). Met. Beqa'a (JL), Terbol (Pb), Ta'naïl (Vt, Mt). Herm.Cheba'a (Aar).",0
1177,0,0,0,Kickxia,lanigera,0,0
1178,0,0,0,0,0,"L. Ct. S. de Saïda (Gaill, Bl), Beyrouth (Bl, Vt, Np), Jounié (Mt), Ma'meltein (Gb), Bahsas,Kaftine, Tripoli (Bl). Met. Bekaa (Pb). Mi. Souk-el-Gharb (P), 'Adeissé (Gb). Herm. Rachaya(Bert).NOUVELLE FLORE 227",0
1179,0,0,0,Kickxia,aegyptiaca,0,0
1180,0,0,0,0,0,0,"S. Sud. El-Hammé, S. de Dera'a (Pb). St. Zélaf (Pb)."
1181,0,0,0,Kickxia,gombaultii,0,0
1182,0,0,0,0,0,0,"S. St. Vers Abou Chamate, au barrage romain (Gb, typus), Est d'Abou Chamate BahrSaiqal (Pb), Sud de Zélaf (Pb)."
1183,0,0,"LINARIA Mill. — Plantes annuelles ou vivaces, à feuilles oblongues-lan-céolées ou filiformes, linéaires, exceptionnellement orbiculaires ou polygonales,à nervation palmée. Calice à 5 lobes inégaux. Corolle en forme de masque, à tubeprolongé à la base par un éperon, à palais saillant, obturant généralement la gorge.Lèvre supérieure dressée, bifide, lèvre inférieure réfléchie, trilobée. Capsule globu-leuse ou ovée, à deux loges, égales ou un peu inégales. Graines ovées ou prismatiques,diversement sculptées ou encore discoïdes à marge membraneuse.",0,0,0,0
1184,0,0,0,0,0,L.,0
1185,0,0,0,0,0,L. longipes,0
1186,0,0,0,0,0,L.,0
1187,0,0,0,0,0,L.,0
1188,0,0,0,0,0,L. pelisseriana,0
1189,0,0,0,0,0,L.,0
1190,0,0,0,0,0,L.,0
1191,0,0,0,0,0,L.,0
1192,0,0,0,0,0,L.,0
1193,0,0,0,0,0,L.,0
1194,0,0,0,0,0,L. albifrons,0
1195,0,0,0,0,0,L. tenuis,0
1196,0,0,0,0,0,L. joppensis,0
1197,0,0,0,0,0,L. minor,0
1198,0,0,0,0,0,L.,0
1199,0,0,0,Linaria,cymbalaria,0,0
1200,0,0,0,0,0,"L. Ct. Beyrouth (Mt, Np, Pb), Antélias (Mt). Mi. Près de 'Aley, dans des rochers humides,vers le monastère de Mekine (Mt).",0
1201,0,0,0,Linaria,longipes,0,0
1202,0,0,0,0,0,0,"S. Ctlitt. Embouchure du Nahr Marquiyé vers Tartous, 16 avril 1933 (Gb)."
1203,0,0,0,Linaria,aucheri,0,0
1204,0,0,0,0,0,"L. Liban (Auch). Mm. 'Aqoura (JL), Jba'a (P), Forêt d'Ehden (Mt), Les Cèdres (Sam),Bân, Hasroun (Bl). Me. Au-dessus des Cèdres (Ky, Gb, P, Pb). Ve. Deir-el-Ahmar (Sam), 'Aïnata(Letourneux, Mt). Sy. 'Aïn Bourdaï (Sam), Bàalbeck (Bl, Bnm, Np, JL, Pb). Met. Vers Ham-mara (Vt). A.L. Ouadi-el-Harir (Pb). Herm. Hermon (Aar), S. de Masna'a (Pb).",0
1205,0,0,0,Linaria,damascena,0,0
1206,0,0,0,0,0,L. Herm. Vers Yantha (Gaill).,0
1207,0,0,0,Linaria,pelisseriana,0,0
1208,0,0,0,0,0,"L. Ct. Khaldé (Mt), Bir Hassan (Michon, Sam, Mt), Beyrouth (Bl, Vt, Michon, Np), Nahr-el-Kelb (Gb, Mt). Mi. Ras-el-Meten (Gb), Bikfaya (Pb), sous Bhamdoun (Pb), sous Beit Méri(P, Mt), Dhour Choueir (Sam).",0
1209,0,0,0,Linaria,arvensis,0,0
1210,0,0,0,0,0,0,S. Sy.
1211,0,0,0,0,0,"L. Met. Ksara (Mt), Zahlé (Vt), Rayak (Bnm). Sy. Baalbeck (Gb, Np).",0
1212,0,0,0,0,0,0,"S. de Bànias (Wall). A.L. Kafer 'Aya (Pr), Saïdnaya, Jab. Abou Ata (Pb). H.J. 'Ain Dowair(Pb). Dam. 'Aïn Khadra (Pb), Souq Ouadi Barada (Gb). J.D. Tell Chihane, Tell Ahmar (Mt).St. S. de Soukhné, Ouadi à l'E. de 'Arak, Ain Divar, Jab. Bichré (Pb)."
1213,0,0,0,Linaria,micrantba,0,0
1214,0,0,0,0,0,L. Met. Barr Elias (Mt). A.L. Ouadi-el-Harir (P). St. Qa'a (Pb).,0
1215,0,0,0,0,0,0,"S. de Banias (Wall). Hour. N. de Cheikh Meskine (Sam), Deir Qabiyé (Pb), S. de Dera'a (Pb),Khabab(Pb). J.D. Tell Chihane (Mt), Ezraa (Pb). Sud. Hammé (Pb). St. Khanaser (P), 15 km.N.W. de 'Aïn Beida (Sam), Forqlos (Wall), Palmyre à Abou Kemal, Saba' Biar, Jab. Abou-Qpsh(Gb), 40 km. S. de Palmyre (Mt), Qaryatein (Mt), Jab. Bichri, Palmyre (Pb), Ouadi Ratqa (Pb),E. de Sélémiyé (Pb), Sud de Soukné (Pb), Ouest d'Arak (Pb)."
1216,0,0,0,Linaria,genistifolia,0,0
1217,0,0,0,0,0,0,"S. NLatt. Cassius (Boiss, Har). Sy. Alep (JL), non contrôlé."
1218,0,0,0,Linaria,antilibanotica,0,0
1219,0,0,0,0,0,L. Sy. 'Aïn Bourdaï (Sam).,0
1220,0,0,0,0,0,"L. CL Saïda (Bl, P), Khaldé (Mt), Beyrouth (Vt, P, Np), Dbayé (Mt), Nahr-el-Kelb (Vt,Mt), Tripoli (Bl). Mi. 'Antoura (Pb), Ghazir (Vt). Mm. Jab. Kneissé au-dessus de Falougha(type et var. gibbosa Thiéb.). Sud. Şarada (P). 'Akkar. Belad 'Akkar (P). Met. Zahlé (JL), Rayak(Bnm). Sy. Baalbeck (Sam). Herm. Rachaya (P, Bert).",0
1221,0,0,0,0,0,0,S. Sud. Hammé (Pb). (Exemplaire un peu faible.)
1222,0,0,0,Linaria,tenuis,0,0
1223,0,0,0,0,0,0,"S. St. Qaryatein (Mt), Palmyre (Sam, Nik, Wall, Pb, Mt), 15 km. N.W. de 'Aïn Beida(Sam), Arak (Pb), Jab. Bichri, Rjoum (Pb), Jab.-et-Ténf (Gb), entre Meyyadine et Salhiyé,Deir-ez-Zor (Hand-Maz)."
1224,0,0,0,Linaria,albifrons,0,0
1225,0,0,0,0,0,0,"S. Dam. Dmeir (Pb), S.E. de Damas (Pb). St. Khan Abou Chamate, Jab. Bichri (Pb),Palmyre (Nik, Sam, P, Gb, Np, Mt, Pb)."
1226,0,0,0,Linaria,minor,0,0
1227,0,0,0,0,0,"L. Mm. Bcharré (Bl, Np), Bcharré aux Cèdres (Sam).",0
1228,0,0,0,Linaria,persica,0,0
1229,0,0,0,0,0,L. Ve. Ras Baalbeck (Mt).,0
1230,0,0,0,Mosheovia,galilaea,0,0
1231,0,0,0,0,0,0,"S. J.D. Entre Soueidaet le Tell Hadid, 19.4.1943 (Mt), entre Ta'alé et Asléha. 27.4.1943(Mt). Sud. Jaulan, 1.3.1956 (Pb), Fiq, 4.3.1955 (Pb)."
1232,0,0,0,0,0,0,S.
1233,0,0,0,0,0,0,S. peregrina
1234,0,0,0,0,0,0,S.
1235,0,0,0,0,0,0,S. scopolii
1236,0,0,0,0,0,0,S.
1237,0,0,0,0,0,0,S. libanotica
1238,0,0,0,0,0,0,S. umbrosa
1239,0,0,0,0,0,0,S.
1240,0,0,0,0,0,0,S.
1241,0,0,0,0,0,0,S. decipiens
1242,0,0,0,0,0,0,S. lucida
1243,0,0,0,0,0,0,S.
1244,0,0,0,0,0,0,S.
1245,0,0,0,0,0,0,S.
1246,0,0,0,0,0,0,S. hierochuntina
1247,0,0,0,0,0,0,S.
1248,0,0,0,0,0,0,S. tagetifolia
1249,0,0,0,Scrophularia,peregrina,0,0
1250,0,0,0,0,0,"L. Ct. Chiyah (Mt!), Beyrouth (Bl, Vt, Mt!, Gb, Pb!), Tripoli (Bl, P).","S. tagetifoliav  L. (PI. CXXIV, n. 1). — ®. Plante à tige quadran-gulaire, 30-80cm., glabre. Feuilles longues de 3-6 cm., dentées en scie, souvent àdouble indentation, cordées-ovées, les plus élevées en coin ou tronquées à la base.Cymes pédonculées, ayant souvent 30-50 cm. de long. Pédicelles 2-3 fois la longueurdu calice. Bractées sétacées. Calice à lobes lancéolés, non marginés. Corolle rouge.Staminode ové-ôrbiculaire. Capsule longue de 5 mm., ovée-globuleuse.Floraison: avril-août. Terrains vagues. Sy. Alep (JL)."
1251,0,0,0,Scrophularia,umbrosa,0,0
1252,0,0,0,0,0,0,S. umbrosa
1253,0,0,0,0,0,"L. Ct. Pont du Pacha (Mt!). Mi. Beit Méri (Pr), Metein (Bl), Ghazir (Vt), Chahtoul (Mt!),Sir-ed-Dennié (Gb), Qrayyé (Np). Mm. Ehden (Bl, Mt!), N. d'Ehden (Pb!), Bcharré (Bl). Met.Zahlé (Vt), Ouadi-el-'Arayech (Mt!), Tanaïl (Mt!). Sy. Baalbeck (Ehrenb). Herm. Cheba'a(Gaill, P).","S. umbrosa est une espèce très variable. Cette variabilité se retrouve dans l'ensemble de l'airede répartition et est fonction du degré d'humidité de la station. Il n'est pas possible de séparer lesdifférents taxa décrits. En particulier les deux espèces de Boissier sont incluses sous umbrosa.Floraison : printemps-été. Lieux humides, bords des fossés. NLatt. Forêt de Froulok (Pb!). Mi. 'Ain Halakim (Har), Massiaf (Pb!). Dam. Raboué(Pb!), W de Damas (Gaill), El-Hamé (Pb!) Mnine (Pb!). Sy. Homs (Mt!). H.J. 'Aïn Arous prèsTell Abiad (Pb!). A.L. Zebdani (Pb!). Sud. Banias, sources du Jourdain (Pb!)."
1254,0,0,0,Scrophularia,nusairiensis,0,0
1255,0,0,0,0,0,0,"S. Ct. Près de Banias, récolte originale (P), Nahr Séné (Sam), Sahyoun (Gb)."
1256,0,0,0,Scrophularia,scopolii,0,0
1257,0,0,0,0,0,"L. Mm. Sommet du Jab. Kneissé, en assez grande abondance (Np, Mt!, Pb!).",0
1258,0,0,0,Scrophularia,scariosa,0,0
1259,0,0,0,0,0,0,"S. Sy. Alep (Montb, Hkn, P), Dana à Babeska (P), Kafr Halab à Qennesrine (P), entre Alep etHama vers Seraqab (Mt!, Pb!), Tchoban Bey, Deir Jemal, Ma'aret-en-No'man (Gb)."
1260,0,0,0,Scrophularia,hierochuntina,0,0
1261,0,0,0,0,0,"L. Mm. Sofar (Pr). Met. Kafr Zabad (Pr), Barr Elias, Deir Zenoun (Mt), entre Marj et leLitani (Gaill).",0
1262,0,0,0,Scrophularia,rubricaulis,0,0
1263,0,0,0,0,0,"L. Ct. Saïda (Gaill). Mi. 'Aley (Wall, Mt!), Ghazir (Mt!), 'Abey (P), Rayfoun (Sam, JL),'Achqout (JL), Amyoun (Bl), Bikfaya (Pb!, Kneucker!), Bhamdoun (Bnm), Hadeth (Mt!), 'AinZehalta (Bnm!), Ouadi Hammana (Bnm!). Mm. Sofar (Np), Bân (Bl), Qannoubine (Bl). Met.Chtaura (Bl, Sam). Tanaïl (Mt!, Pb!), Zahlé (JL). Hem. Hasbaya à Rachaya (Boiss). Sy. Yateen dessous de Q,amou'a (Pb!). 'Akkar. Menges (Mt!).",0
1264,0,0,0,Scrophularia,tagetifolia,0,0
1265,0,0,0,0,0,"L. Met. Zaïr vers Barr Elias (Pb!), Barr Elias (Mt!), Ajar (Mt!).",0
1266,0,0,0,Scrophularia,lucida,0,0
1267,0,0,0,0,0,0,S. lucida
1268,0,0,0,0,0,0,"S. NLatt. 'Aïn Haramiyé (Sam, Pb!), route de Kessab (Pb!), Ghakrourane (Pb!), Ouest deKessab au-dessus de Karadourane (Pb!). Mm. Jab. Mattai (Pb!)."
1269,0,0,0,Scrophularia,heldreichii,0,0
1270,0,0,0,0,0,0,S. heldreichii
1271,0,0,0,0,0,0,S. NLatt. Col de Jaoubat Bourghal (Pb!).
1272,0,0,0,Scrophularia,deserti,0,0
1273,0,0,0,0,0,0,"S. St. Alep à Bagdad (Olivier et Bruguière), Zelaf (Pb!). HJ. Est de Hassetché (Pb!), KhanSerri (Pb!), Sud du Karatchok-Dagh (Pb!), 25 km. E. de Hassetché (Pb!), dépression de Roda(Pb!), N. de Cheddadé (Pb!), 6 km. O. de Deir-ez-Zor (Pb!), Jab. Dibsi (Pb!)."
1274,0,0,0,Scrophularia,peyronii,0,0
1275,0,0,0,0,0,"L. Ct. Beyrouth (Mt!), gare deHadeth (Mt!). Mm. Forêt d'Ehden (Pb!), Col de'Aïnata (Pb!),Jab. Sannine (Mooney!, Kneucker!). Met. 'Amiq (Pb!), Baalbeck (Kneucker!), prope Baalbeck(Bnm!).",0
1276,0,0,0,Scrophularia,xylorrhiza,0,0
1277,0,0,0,0,0,L. Mi. Base du Jab. Terbol (Bl).,0
1278,0,0,0,Scrophularia,libanotica,0,0
1279,0,0,0,0,0,"L. Mi. Sir-ed-Dennié (Mt!)l Mm. Jab. Kneissé (Mt!), Les Cèdres (Mt!), Bcharré (Pb!).",0
1280,0,0,0,0,0,"L. Me. Vers Foum-el-Mizhab, 'Ayyoun Ourghouch, Qprnet-el-'Achara (Mt!), Qprnet-es-Saouda (Pb!).",0
1281,0,0,0,Scrophularia,hypericifolia,0,0
1282,0,0,0,0,0,0,"S. St. Entre Alep et Bagdad (Olivier et Bruguière), Tell Daba (Pb!), N. d'Abou Kemal (Pb!).A.L. Yabroud (Pb !), Jab. Ma'aloula (Pb !)."
1283,0,0,0,Scrophularia,xanthoglossa,0,0
1284,0,0,0,0,0,"L. Mi. Ghazir (Mt!), Jounié (Pb!), Ghadir (Mtl), Deir Tamiche vers le Nahr-el-Kelb (Mt!),Mayfouq (Mt!), vers Machgarah (Mt!). 'Akkar. 'Andquett (Pb!).",0
1285,0,0,0,Scrophularia,decipiens,0,0
1286,0,0,0,0,0,"L. Ct. Nahr-el-Kelb (Mt!), entreRas-el-Kifa et Kesba (Mt!). Met. Jdita (Mt !). St. El-Qa'a (Pb!).",0
1287,0,0,0,Veronica,caespitosa,0,0
1288,0,0,0,0,0,"L. Me. Sannine (Np), au-dessus d'Ehden, Jourd Dybab (Ky 304! lectotypus hoc loco desi-gnatus: W; Bl 3629!), Makmel (Pr, H. Zerny!), Col des Cèdres (Pb!), Foum-el-Mizhab (Mt8939!), Cèdres de Bcharré (Mt 2468!).",0
1289,0,0,0,Veronica,bombycina,0,0
1290,0,0,0,0,0,"L. Me. Jab. Kneissé (Mt 2794!, Np), Jab. Sannine (P, Mt 5605!, Bnm 1225!), sommet duMakmel (Ky 301: type!), vers Foum-el-Mizhab (Mt 9982!), Col des Cèdres (Sam), Les Cèdres(Mt 2529!), vers Qornet-el-'Achara (Mt 8995 bis!).",0
1291,0,0,0,Veronica,polifolia,0,0
1292,0,0,0,0,0,"L. Mm-Me. Jab. Barouk, 1800 m. (Bnm 12228), 1900 m. (P, Pb!), Jab. Kneissé (Mt 10859!vPb!, Sam, Bnm 12229), Ma'asser aux Cèdres de Ma'asser (Bl, Gb, Mt 11812!), au-dessus deMa'asser-ech-Chouf (Pb!), vallée au S. du Qprnet-es-Saouda, 2800 m. (Pb!), Jab. Sannine (Pr,Bnm 1223!), Col des Cèdres (P, Pb!, Bl 447!), Les Cèdres (Boiss, Letourneux, P, Sam, Mt 2467!),Bcharré (Bl), au-dessus de Sir (Gb), Ehden (Lab, Bl, Bnm), Rahoué, sommets de Tannourine(Bl 447!), entre Zahlé et Bikfaya (Gaill!), « Pinetum Cedrorum » (Unger 540!), au-dessus d'Ehden(Boiss!), Dahr-el-Qadib (P 967!), Deir-el-Beida, 1400 m. (Davis 6041 A!). Herm. Hermon (Aar,Mt 9964!, Pb!, Lowne! Bnm 1224!).",0
1293,0,0,0,Veronica,leiocarpa,0,0
1294,0,0,0,0,0,"L. Ct. Nahr Beyrouth (Mt 860!), Nahr Ibrahim, 1-3 km. de l'embouchure (Roessler 5230!),Monastère Deir MârRôkus (Roukhos) près de Beyrouth (Sam, Kuegler!), env. de Beyrouth (Gaill !248 NOUVELLE FLOREBusujan259!), Tripoli (Lamingston& Yeo 1919!), 'Ain 'Anoub (herb. P 1031 !), Bezulmar Kesrouan(Bl 3627!). Mi. Beit Khachbo (Gaill 2168 bis!), Ghosta(Pb!), Mar Gha'ia (Bl!), Broummana,750 m. (Polunin 5407!), Chemlan (Maitland!), bois de Mar 'Abda (Gaill!), Mar-Abda près deGhazir (Bertschinger!), Ghazir (Vt), entre Khan-el-Jamhour et Khan-el-Birké (Gaill 2169!),Jamhour (Pb!), 11 km. E. de Beyrouth vers Jamhour (Rechinger 13332!), Ba'abda (Pb!), Bikfaya(Vt!, Pb!, Mt 2437!, Bl), routé de Bikfaya au-dessus de 'Ain 'Alaq (Bl), Bzoummar (Bl), 'Abey(P, Wall), Rayfoun (Sam, Gb, JL), sous Beit Méri (P), Mar Roukhos (Sam), Qpubbariyé (Mt),Briquetterie Debs (Mt 59!) Hakel (Gb). Mm. Jabal Nika (Werkmeister!). Herm. Hermon (Le-tourneux).",0
1295,0,0,0,Veronica,macrostachya,0,0
1296,0,0,0,0,0,0,"S. Mi. Jab. Alaouites: Slenfé (Sam 5115!, Mt 12909!, Hafst, JL), Bhamra (Har 2911!), Colde Freiket, Haffé (JL), 'Ain Halakim (Har). Syr. Idlib (Pb!), Kurd Dagh (Har 1093!), Eriha (JL),Alep (P. Jean, Ky). NLatt. Bassit: Kessab, col de Kessab, W. de Kessab (Pb!), Gassius (Boiss, P,Gb, Har). J.D. Soueida (Ky 392/470/471 !)."
1297,0,0,0,Veronica,orientalis,0,0
1298,0,0,0,0,0,"L. Ct. Nahr-el-Kelb (Pb!). Mm. S. de Laqlouq (Pb!), Jourd Tannourine (Bl), au-dessus deSir (Gb, Davis 6374A!), Jab. Rheimoun, Tannourine (Mt 10895!), Cèdres de Hadeth (Mt 12476!),Jourd Hadet (Bl!), Neba' Sannine (Vt), Jab. Sannine (Bnm 1222!, JL, Gb, Pr, Np), Ehden (Rey-gasse!, P, Mt, Werkmeister!), Deir Mar Sarkis à Bcharré (Fra Angelo!), Leş Cèdres (Unger!, Bl3623 bis!, 448!, Vt, P, Sam, Mt 2466!, Pb!, Bnm 12230!, Eig & Zoh!, Zerny!), Jourd Hasroun(Bl 856!), Jab. Kneissé (Pb!, P, Sam), Jab. Barouk (P!, Gb, Np, Pb!, Bnm 12232), Col de Zahlé(Pb!), montagnes de 'Akkar (Brzozowski), Jab. Qamou'a (Pb!), Qprnet 'Arrouba (Davis 6284A!).Me. Makmel (Aar), Col des Cèdres (Bl 447!, Pb). Ve. Au-dessus de Zahlé, 1300 m. (Pb!), Zahlé(Gb, Vt, JL), Col de 'Aînata (Bl, Pb!), au-dessus de 'Aïnata (Sam), vers Hazerta (Mt 8463!).Met. Beqa'a centrale: N. de Kafer Zabad (Pb!), Beqa'a (P). Sy. Baalbeck (Makowsky!). A.L.Ouadi-el-Harir (Bl), au-dessus de Souaïré (P). Herm. Au-dessus de 'Aïn 'Ata (Pb 636 in Mt ï), routede Yanta, N. de Rachaya, 1450 m. (Pb!), Hermon (P, Aar, Ky 182!, JL, Letourneux, Bert).",0
1299,0,0,0,0,0,L. Mm. Entre Ehden et Dennié (Bl 761 !).,0
1300,0,0,0,Veronica,anagallis-aquatica,0,0
