,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
2021,0,0,0,Geranium,pusillum,0,0
2022,0,0,0,0,0,0,S. NLatt. Kessab (Pb).
2023,0,0,0,Geranium,rotundifolium,0,0
2024,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (P, Np), Nahr Beyrouth (Mt), Tripoli (Bl, P). Mi. Chemlan (P),Jour-el-Bailout (Mt), 'Aramoun (Pb). Sud. Şarada (P). Mm. Qannoubine, Bân, Dimane, Dimaneà Hadeth (Bl). Met. Ksara (Pb).",0
2025,0,0,0,Geranium,molle,0,0
2026,0,0,0,0,0,"L. Ct. Borj Brajné (Mt), Beyrouth (Bl, P, Vt, Mt, Np), Nahr-el-Kelb (Sam, Pb), Tripoli(Bl), Plaine du 'Akkar (Bl), Kaftine (P). Mi. Dlepta, route de Beit Méri (Mt), 'Abey (P). Mm.Qannoubine (Bl). Met. Ta'naïl-Zahlé (Vt). Sy. W. de Chlifa (Pb).",0
2027,0,0,0,Geranium,columbinum,0,0
2028,0,0,0,0,0,"L. Ct. Dékouané, Nahr Beyrouth (Mt), Ras Chekka (Pb). Mi. Au-dessus d'Antélias (Mt),sous Beit Méri (Vt, Mt), Beit Méri (Pr), Mar Roukhos (Sam), Rayfoun (Wall).",0
2029,0,0,0,Geranium,dissectum,0,0
2030,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl, Vt, P, Mt, Np), Antélias (Vt), Tripoli, plaine du 'Akkar (Bl).Mi. Chemlan (P), Jour-el-Ballout (Mt). Met. Chtaura (Sam), Marj, Qabbélias (P).",0
2031,0,0,0,Geranium,robertianum,0,0
2032,0,0,0,0,0,"L. Mi-Mm. Sir-ed-Denniyé, Qpubbayat à 'Akkar (Mt), au-dessus de Tannourine (Pb),environs d'Ehden (Bl, Sam, Mt).",0
2033,0,0,0,Geranium,pnrpnreum,0,0
2034,0,0,0,0,0,"L. Ct. Saïda (Bl), Borj Brajné (Mt), Beyrouth (Vt, P, Mt, Np), Sources du Nahr-Beyrouth(Mt), Nahr-el-Kelb, Nahr Ibrahim (Pb), Tripoli (Bl, P). Mi. Bzoummar (Bl), Bikfaya (Vt),Ghemlan (P); Ghazir (Vt), Baabda, 'Aramoun (Pb). Mm. Hadchit (Bl). Met. Zahlé (Pb).",0
2035,0,0,0,Geranium,lucidnm,0,0
2036,0,0,0,0,0,"L. Ct. Beyrouth (P), Tripoli (Bl). Mi. Bikfaya (Vt, Mt), Tartij (P), Beit Khachbo, Dlepta(Mt), Mohrab (Pb), Rayfoun (Sam). Mm. Hasroun, Hadchit, Qannoubine (Bl), Col de Jezzineà Machghara (Pb), Mdeireje (Sam), Qamou'a (Mt). Herm. Hasbaya (P).",0
2037,0,0,0,Erodium,trichomanifolium,0,0
2038,0,0,0,0,0,"L. Me. Massif du Makmel (Lab, Ky, P), Qprnet Saouda (Bl, P), au-dessus de 'Aïnata (Pb),Col des Cèdres, Foumm-el-Mizhab (Mt), Ras Dahr-el-Kodib (Sara).",0
2039,0,0,0,0,0,"L. Mm-Me. Neba'-l-Laban (Vt), Jab. Sannine (Vt, P, Mt). Herm. Hermon, au-dessus deRachaya (Ky dans Boiss.), '",0
2040,0,0,0,Erodium,acaule,0,0
2041,0,0,0,0,0,"L. Ct. Nahr-el-Kelb (Bl), Tripoli (Bl). Mi. Harissa (Mt). Mm. Bhamdoun (Mt), Hammana(Np), Ehden, Roueissat, Dimane, Hasroun, Mdeireje, 'Aïn Sindiané (Bl), Dahr-el-Baïdar, Qamou'a '(Mt). Met. Ta'naïl (Mt). •",0
2042,0,0,0,Erodium,cicutarium,0,0
2043,0,0,0,0,0,"L. Ct. Beyrouth (Mt, Np), Antélias (P, Vt), Tripoli (B). Mi. Route de Beit Méri, Dîq-el-Mahdi (Mt), 'Abey, Bhamdoun (P). Mm. Hasroun, Ehden (Bl), Les Cèdres (Wall). Me. Foumm-el-Mizhab (P). Ve. 'Aïnata (Pb). Herm. SW. de Rachaya (Pb). Sy. Baalbeck (P). St. Qa'a (Pb).Sud. Şarada (P).",0
2044,0,0,0,Erodium,moschatum,0,0
2045,0,0,0,0,0,"L. Ct. Beyrouth (P, Vt, Np, Mt, Pb), Kfar Chima (P), Chiyah (Mt), Nahr-el-Kelb (Pb),Tripoli (Bl, P). Mi. Chemlan (P). Met. Hasbani (P).",0
2046,0,0,0,0,0,0,"S. St. Jab. Dmeir, E. de Deir 'Atiyé (Pb), Palmyre, T 4 (Mt), E. de Palmyre, Palmyre-Arak, S. de Qaryatein, T 2 (Pb)."
2047,0,0,0,Erodium,ciconivm,0,0
2048,0,0,0,0,0,0,"S. Mi. Bhamra (Har). Sy. Qala'at Sema'ane (Mt), Hama (Har). H.J. Hassetché (Mt),Tell Kotchek (Wetzel). Haur. Ghabagheb (Pb), Irbid-Bosra (P). Sud. Dera'a (Mt), S. de Dera'a(Pb). Dam. Damas, Damas à Mezzé (Gaill). St. 'Aïn Beida à Jbaa, Jab. Mawrayda (P), versPalmyre (Nikl, Pb, Sam, Mt), Qaryatein (Mt), S. de Qaryatein, Aboû Chamate, Jab. Bichri (Pb),15 km. N. de 'Aïn Beida (Sam), 40 km. S. de Deir-ez-Zor (Dinsm), Palmyre-Abou Kemal (Gb),Ghozlaniyé (Dlb), Abou Hareira, Hammam (Hd-Mz)."
2049,0,0,0,Erodium,gruinum,0,0
2050,0,0,0,0,0,"L. Ct. Saïda (Bl, Mt), Beyrouth (P, Vt, Np, Mt), Jall-ed-Dib, Nahr Beyrouth (Mt), Tripoli(Bl). Mi. Jamhour (Mt), Chemlan, Jab. Terbol (P). Sy. Près de Baalbeck (Bl). A.L. Ouadi-el-Harir (Pb).",0
2051,0,0,0,Erodium,botrys,0,0
2052,0,0,0,0,0,"L. Ct. Beyrouth, emplacement de l'actuelle Gare du Fleuve (Mt), Bir Hassen (Mt). Mi.Beit Méri (Pr), Bikfaya (Bl). Sud. Jisr-al-Khardali (Mt).",0
2053,0,0,0,Erodiuxn,laciniatum,0,0
2054,0,0,0,0,0,"L. Ctlitt. Tyr (Mt), Saïda (Gaill), Khaldé (Pb), Aouza'i (Bl, Mt), vers Beyrouth (Np), NahrGhadir (Mt), Tripoli (Bl, P).",0
2055,0,0,0,0,0,0,"S. Dam. Jab. Qasyoun, Jab. Dmeir (Pb). St. Hammam, Deir-ez-Zor, Tell Salihiyé (Hd-Mz),Tell Bouqras (M. Talion), Qaryatein, Bif Trefaoui (Mt), E. de Palmyre, W. d'Arak (Pb), Jab.-el-Qprn (Dinsm), 15 km. NW. de 'Aïn-el-Beida (Sam), Palmyre (P, Sam, Wall, Mt, Pb)."
2056,0,0,0,Erodium,malacoides,0,0
2057,0,0,0,0,0,"L. Ct. Saïda (Bl) ,Kfar Chima (P), Hadeth, Khaldé (Mt), Beyrouth (Bl, Bp, Mt), NahrBeyrouth (Mt), Tripoli (P, Bl). Mi. 'Abey (P), 'Aley (Pb). Mm. Hasroun (Bl).446 NOUVELLE FLORE",0
2058,0,0,0,Erodium,subtrilobum,0,0
2059,0,0,0,0,0,0,"S. Dam. Jab. Qasyoun (Mt). A.L. Souq Ouadi Barada (Sam). St. Qaryatein (Mt), Palmyre(P, Sam, Mt)."
2060,0,0,0,Erodium,gaillardotii,0,0
2061,0,0,0,0,0,L. A.L. Fakiyé (Mt).,0
2062,0,0,0,Erodium,glaucophyllum,0,0
2063,0,0,0,0,0,0,"S. St. Qaryatein (Mt), Palrriyre à Abou Kemal (Gb), Palmyre (P, Sam,Pb), 'Aïn Maraghahà Izzriyé (P), 40 km. S. de Deir-ez-Zor (Wall).. Dam. Jab. Qasyoun (Mt)."
2064,0,0,0,Erodium,bryoniifolium,0,0
2065,0,0,0,0,0,0,"S. St. Deir-ez-Zor à Meyyadine (Besnard), S. de Jouaif (Pb), 40 km. S. de Deir-ez-Zor(Dinsm), 15 km. N. de 'Aïn Beida (Sam), Jabal-et-Tenf (Gb). Non contrôlé."
2066,0,0,0,Erodium,oxyrrhynchum,0,0
2067,0,0,0,0,0,0,S.
2068,0,0,"BIEBERSTEINIA Steph. — Plantes vivaces, glanduleuses, à feuilles stipuléespinnatiséquées, à fleurs paniculées ou en épis, régulières. Sépales 5, imbriqués,accrescents lors de la fructification. Pétales 5 hypogynes. Glandes 5, charnues, alter-nant avec les pétales. Étamines 10, toutes anthérifères, brièvement connées en anneauà leur base. Ovaires 5, portés par un gynophore court. Ovule pendant, anatropesur un funicule bref, fixé au sommet de la loge. Carpelles rugueux, crustacés, nonrostres.",0,0,0,0
2069,0,0,0,0,0,"L. Mm. ou Me. Jab. Sannine? (Post d'après Boiss, non présent à l'Herbier Post!). Hem.Sommet de l'Hermon (Aar, Gb, Mt).","S. St. Resafa (JL). D'après""GOMBAULT (Notulae systematicae, mars 1951, p. 110).A re géogr. — Arménie russe, Géorgie, Turkestan, Turquie. multifida D.C. (PL CLXXXVI, n. 5). — 2J.. Plante à tigedressée, glanduleuse, 30-60 cm., issue d'un racine épaisse, tubéreuse, terminée parune inflorescence fournie, de fleurs jaunes. Stipules très courtes. Feuilles à contourlancéolé, 8-10 cm. de long, brièvement pétiolées, hispides, légèrement glanduleuses,deux ou trois fois pinnatiséquées et ainsi décomposées en lanières étroites, aiguës.Inflorescence très rameuse, à rameaux dressés, glanduleux, feuilles seulement à labase. Pédiculles un peu plus longs que les calices. Sépales ovés-oblongs, hispides-glanduleux, obtus ou un peu aigus. Pétales oblongs-triangulaires, entiers ou denti-cùlés au sommet, ne dépassant pas les sépales, 7-8 mm., jaunes. Calice fructifère448 NOUVELLE FLOREdilaté et accrescent, noirâtre, 1 cm. et plus. Carpelles inclus, bruns, glabres, rugueux-réticulés, atténués et connivents au sommet, non prolongés par un rostre ou une arête.Floraison: avril-mai. Montagnes, sur sols pierreux. Régions sèches. Hem. Sommet de l'Hermon. A.L. Jab. Cbarki (Ky), au-dessus de Bloudane (Pr, Mt, Pb),Birket Foukhté (Pb), Qaldoun (P)."
2070,LINACEAE,"Plantes herbacées ou arbustes, rarement arbres ou lianes. Feuilles simples,habituellement sans stipules. Fleurs en cymes ou en grappes régulières, hermaphro-dites. Calice à sépales libres ou partiellement unis. Corolle habituellement tordueavant l'anthèse, à 5 pétales libres, souvent ligules, rarement unis. Étamines habi-tuellement unies à la base, nectàrifères, parfois partiellement staminodiales. Car-pelles 2 à 5, avec fausses cloisons supplémentaires. Styles aussi nombreux que lescarpelles, plus ou moins unis. Ovules 1-2, épitropes, par loge. Fruit une capsulesepticide, une drupe ou une akène. Graine albuminée. Embryon droit.",0,0,0,0,0
2071,0,0,"Roth. — Plante annuelle très petite, à ramification dichotome,et fleurs blanches très petites.",0,0,0,0
2072,0,0,0,0,0,"L. Mi. Sous Beit Méri (Pr, Th, Gb, Mt), Dhour Choueir (Wall). Mm. Entre le Sannine etle Kneissé (Schweinfurth, Ehrenberg, P, Mt), entre Mrouj et le Jabal Zahrour (Mt).",0
2073,0,0,"LINUM L. — Plantes ou sous-arbrisseaux, annuels ou vivaces, glabres, àfeuilles ordinairement alternes, simples, entières ou légèrement dentées et fleurs encymes plus Ou moins fournies, ou en grappes multiflores. Sépales 5, intriqués dansle bouton. Pétales 5, onguiculés, connés à la base. Étamines 5, unies à la base enun tube accompagné de staminodes 5-dentés. Fruit une capsule déhiscente, à 10valves. Graines plates.",0,0,0,0
2074,0,0,0,0,0,L.,0
2075,0,0,0,0,0,L. corymbulosum,0
2076,0,0,0,0,0,L.,0
2077,0,0,0,0,0,L.,0
2078,0,0,0,0,0,L.,0
2079,0,0,0,0,0,L.,0
2080,0,0,0,0,0,L. mucronatum,0
2081,0,0,0,0,0,L.,0
2082,0,0,0,0,0,L.,0
2083,0,0,0,0,0,L. chaborasicum,0
2084,0,0,0,0,0,L. pubescens,0
2085,0,0,0,0,0,L. usitatissimum,0
2086,0,0,0,0,0,L. bienne,0
2087,0,0,0,0,0,L. peyronii,0
2088,0,0,0,0,0,L.,0
2089,0,0,0,0,0,L. aroanium,0
2090,0,0,0,Linum,trigynum,0,0
2091,0,0,0,0,0,"L. Ct. Beyrouth, Bouchriyé (Mt), Tripoli (Bl). Mi. Sous Beit Méri (Vt, Gb, Mt), Jouar (Mt),Bikfaya (Vt, Pb), Dhour Choueir (Wall, Mt), Jamhour, Baabdate (Sam). Mm. Blaouzé (Sam).",0
2092,0,0,0,Linum,corymbulosum,0,0
2093,0,0,0,0,0,"L. Ct. Sources du Nahr Beyrouth (Vt), Nahr-el-Kelb (Zoh, Mt), Jounié (Mt), Tripoli (Bl).Mi. Au-dessus de 'Aley (Pb), Maghdouché, Jab. Terbol (Bl), Bhamdoun (Bnm). Mm. Bcharré (Bl).Sud. Chema'a (Gb). Met. Ouadi-el-'Arayech (Mt).",0
2094,0,0,0,Linum,strictum,0,0
2095,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (P), Nahr Beyrouth, Ras Chekka (Mt). Aft. Jab. Terbol (Bl).Mm. Source de Jouit (Bl).",0
2096,0,0,0,0,0,"L. Ct. Beyrouth (P, Mt, Np, Wall, Pb), Roumeilé près Saïda (Mt), Damour (Wall). Mm.Bcharré-Les Cèdres (Sam). Met. Jdita (Mt).",0
2097,0,0,0,Linum,nodiflorum,0,0
2098,0,0,0,0,0,"L. Ct. Beyrouth (Bl, P, Mt, Np, Pb), Tripoli-Bahsas, Qalmoun (Bl), N. de Damour (Sam),Saïda (Bl), Nahr Beyrouth (Mt), Hazmiyé (Mt), Zefta (Wall), Fidar (Mt), Ras-el-Qantara (Wall).Mi. Bikfaya (Vt), Bhamdoun (Pb), Jab. Terbol (P), Chemlan, 'Abey (P), 'Aïnab (Mţ), 'Aïn Zehalta(Np), 'Asfouriyé (Sam, Mt), Mar Roukhos (Wall), Ras Chekka-Hamate (Wall). Met. Beqa'a (Vt).Herm. Ouadi Hasbani (P). Sud. Nabatiyé.à Qala'at-ech-Chekif (P).",0
2099,0,0,0,Linum,toxicum,0,0
2100,0,0,0,Linum,"mucronatum,",0,0
2101,0,0,0,0,0,"L. Mm. 'Aqoura à Afqa (Bl, P, Vt, Mt), Sannine (Np). Ve. Hazerta (Mt). Met. Zahlé (Np),E. de Joub-Jennin (Pb). Herm. Hermon (Mt), Ouadi Hasbani (P).",0
2102,0,0,0,0,0,"L. A.L. Ouadi-el-Harir (Gaill). Sy. Baalbeck (Hafstr, Np).",0
2103,0,0,0,Linum,mucronatum,0,0
2104,0,0,0,0,0,0,"S. H.J. Vers Tell Kotchek (Wetzel), Jabal 'Abd-el-'Aziz, entre Tell 'Aradé et Derbassiyé(Mt), Khan Serri (Pb). A.L. Qaldoun (P, un seul spécimen, un peu douteux)."
2105,0,0,0,Linum,sulphureum,0,0
2106,0,0,0,0,0,"L. Met. Zahlé, Ouadi-el-'Arayech (Mt).",0
2107,0,0,0,Linum,album,0,0
2108,0,0,0,0,0,0,S. St. Zélaf (Pb). •
2109,0,0,0,Linum,chaborasicum,0,0
2110,0,0,0,0,0,0,S.
2111,0,0,0,Linum,pubescens,0,0
2112,0,0,0,0,0,"L. Ct. Ras Bayada (Pb), 3 km. au N. de Tyr (Sam), 'Adloun (Gaill), Saïda (Bl), Beyrouth(Bl, P, Vt, Np), Ras Chekka (Mt), Tripoli (Bl, P, Leatherdale), Plaine du 'Akkar (Bl). Mi. Magh-douché, 'Abey (P), Ma'asser (Vt), route de Jamhour à Bsouss (Mt), au-dessus de Choueifat (Mt),N. du Jab. Terbol, Deir-el-Q_amar (Pb), 'Asfouriyé (Wall), Rayfoun (Sam). Herm. Hermon au-dessous de 2000 (Aar). Sud. Şarada (P). Ve. Mreijatte (Gaill). 'Akkar. Cheikh Mohammed (P).Met. Zahlé (P).","S. H.J. Récoltée entre la base du Jabal 'Abd-el-'Aziz et Hassetché, au passage d'un ouadi,le 15 avril 1955 (Herbier Mouterde, 11358, typus). Banks et Sol. (PI. CLXXXIX, n. 2).— ®. Plante souventpluricaule, à tiges dressées, cylindriques, de teinte claire, pubescente, 30-80 cm.Feuilles 3-5-nerviées, à poils épars, les inférieures oblongues, obtuses, les supérieuresobldngues-lancéolées, aiguës. Inflorescence souvent très ample, en cymes composées,portées par des rameaux à la fin très allongés. Sépales innerviés, à poils épars etfrange pectinée-glanduleuse, pouvant atteindre et dépasser 1 cm. Pétales pouvantatteindre et dépasser 3 cm. de long, à lame très large, d'une teinte rose assez vive,peu variable, parfois blanche par albinisme. Capsule trois fois plus courte que lessépales.En Grèce cette espèce se présente sous une fprme à fleurs moins nombreuses,plus petites en moyenne, et à tiges et feuilles d'une pubescence plus forte (ssp. sib-thorpianum (Margot et Reuter) P.H. Davis).. Floraison : mars-mai. Bord des chemins, boisements dégradés, etc. G. Ct. Lattaquié (Pb), Jeblé (Pb). Mi. Bhamra (Har), Homs-Safita (Pb). A.L. Ouadi-el-Qarn (Pb). H.J. Col du Karatchok Dagh (Pb). Sy. Alep (Russell, Auch), Jab. Sema'ane (Har),Hamidiyé (P). J.D. Soueida (Zoh, Mt)."
2113,0,0,0,Linum,usitatissimum,0,0
2114,0,0,0,0,0,L.,0
2115,0,0,0,0,0,"L. Ct. Dora près Beyrouth (Mt), Tripoli (Bl).",0
2116,0,0,0,Linum,bienne,0,0
2117,0,0,0,0,0,"L. Ct. Khaldé (Pb), Beyrouth (Gaill, P, Vt, Mt, Np), Nahr-el-KeJb (Wall), Kfar Chima(Mt), Beddaoui (P). Mi. Dhour Choueir, Mayrouba (Wall), Ma'asser (Vt), Jamhour (Wall).Mm. Khan Sannine (Mt), Hasroun, Dimane (Bl). Met. Ta'naïl (Mt). 'Akkar. 'Amriyé (Pb).",0
2118,0,0,0,Linum,tenuifolium,0,0
2119,0,0,0,0,0,0,S. Mi. Bhamra (Har). Non contrôlé.
2120,0,0,0,Linum,aroanium,0,0
2121,0,0,0,0,0,"L. Mi. Sir-ed-Denniyé (Gb, Mt). Mm. Jabal Qamou'a (Mt, Pb), Qala'at Arrouba (Davis).'Akkar. Entre Qpubbayat et 'Akkar-el-'Atiq (Mt).",0
2122,0,0,0,Linum,peyronii,0,0
2123,0,0,0,0,0,"L. Ve. Hazerta (Mt). Met. Barr Elias (Mt). Sy. Baalbeck (P, Np, item Lagrange d'après FI.Or. supplementum, p. 140). Hem. Sous Sultan Ya'qoub (Pb). A.L. Masna'a (Pr).",0
2124,0,0,0,Linum,carnosulum,0,0
2125,0,0,0,0,0,"L. Me. Région alpine au-dessus des Cèdres (Boiss), vers Qprnet-el-'Achara (Mt).",0
2126,ZYGOPHYLLACEAE,"Arbustes où plantes suffrutescentes, parfois herbacées. Feuilles stipulées, habi-tuellement opposées et composées, paripennées ou digitées, rarement multifides.Stipules parfois épineuses. Inflorescences en cymes. Fleurs à préfeuilles foliacées,régulières, hermaphrodites, ordinairement pentamères, avec disque. Calice à sépaleslibres ou unis à la base. Corolles ordinairement à 5 pétales. Étamines habituellementstipulées. Gynécée terminé par le style anguleux, sillonné, supère, avec dans chaqueloge un ou plusieurs ovules épitropes en placentation axile. Fruit lobé, habituelle-ment une capsule loculicide ou septicide, se décomposant en coques plurispermes,parfois avec des fausses cloisons, ou bacciforme ou drupacé.",0,0,0,0,0
2127,0,0,0,Tribulus,terrestris,0,0
2128,0,0,0,0,0,"L. Ct. Nahr Saïnik, Saïda (Bl), Beyrouth (Bl, P, Vt, Mt, Np, Pb), Tripoli (P). Mi. 'Abey(P), Ras-el-Metn (Bl), Jisr-el-Qadi (P). Mm. Afqa (P). Met. Ksara, Ferme A.U.B. (Mt).",0
2129,0,0,"FAGONIA L. — Plantes presque toutes vivaces, très rameuses. Feuilles op-posées, à 1-3 folioles, mucronées. Stipules le plus souvent épineuses. Pédonculessolitaires, uniflores. 5 sépales caducs, atténués au sommet et mucronés. 5 pétalesonguiculés. Étamines 10, insérées sur le disque. Ovaire sessile, à 5 loges.",0,0,0,0
2130,0,0,0,Fagonia,bruguieri,0,0
2131,0,0,0,0,0,0,"S. St. Entre Alep et Bagdad (Olivier et Bruguière), Ouadi-ech-Cham (P), Zélaf, sud deZélaf (Pb)."
2132,0,0,0,Fagonia,olivieri,0,0
2133,0,0,0,0,0,0,"S. A.L. Souq Ouadi Barada (Boiss), Jab. Halimé, Ma'aret-el-Bach (Pb), Yabroud (Pb, Mt).Dam. Doumar (Gaill), Ouadi Barada, Jdeidé (Sam). St. Entre Bagdad et Alep (Olivier et Bru-guière), Ouadi-el-Qebir (P), Qasr-el-Haïr (Mt, Pb), Deir 'Atiyé (Sam), Deir 'Atiyé à Qaryatein,est de Qaryatein (P), Qaryatein, Palmyre (Mt), Piste d'Arak, Zélaf (Pb)."
2134,0,0,"ZYGOPHYLLUM L. — Plantes vivaces, sous-arbrisseaux ou arbrisseauxrarement plantes annuelles, à feuilles stipulées, charnues, opposées, à 1 -3 paires defolioles, rarement simples. Fleurs axillaires, solitaires. Sépales 4-5, ainsi que lespétales, ceux-ci onguiculés. Disque charnu. Étamines 8-10, insérées à la base dudisque, dépassant souvent les pétales. Ovaire sessile, anguleux, atténué en un style.Fruit indéhiscent, anguleux ou ailé, à 5 coques, ou septicide à 5 valves.",0,0,0,0
2135,0,0,0,Zygophyllum,atriplicoides,0,0
2136,0,0,0,0,0,0,"S. St. Jabal Abiad (Bl), Qaryatein à 'Aïn-el-Ou'al (P), Jab. Tias vers T 4 (Gb), N. de 'Aïn-el-Beida (Mt), 15 km. NW. de 'Aïn-el-Beida (Sam), Halabiyé (Dlb)."
2137,0,0,0,Zygophyllum,fabago,0,0
2138,0,0,0,0,0,"L. St. Hermel, source de l'Oronte (Mt).",0
2139,0,0,"PEGANUM L. — Plantes ou sous-arbrisseaux dressés, à feuilles irrégulière-ment décomposées et disséquées, pourvues de stipules très petites. Fleurs au sommetdes tiges, blanches, opposées aux feuilles. Calice à 5 .parties, persistant. Pétales 5,étamines 12-14, insérées à la base d'un disque court, nues, dilatées à la base. Ovaireglobuleux, à 3-4 cellules. Style triangulaire. Ovules nombreux. Capsule trivalve,loculicide.",0,0,0,0
2140,0,0,0,0,0,"L. Ct. Occasionnel: Nahr-el-Kelb (Mt), Tripoli-Bahsas (Bl). Sy. Baalbeck (P, Sam). St.Ras Baalbeck (Mt), sources de l'Oronte (Np).",0
2141,0,0,"TETRADICLIS Stev. — Plantes petites, charnues, à feuilles stipulées, pin-natiséquées et fleurs brièvement pédonculées, disposées en grappes spiciformes,scorpioïdes. Calice pentamère, persistant. Pétales 4, brièvement onguiculés, persis-tants. Disque très réduit. Étamines 4. Ovaire quadrangulaire, à 4 loges, déprimé aucentre. Capsule quadrangulaire, à valves sillonnées, loculicides.",0,0,0,0
2142,0,0,0,0,0,0,"S. H.J. Lac Khatouniyé (Hd-Mz). Dam. 'Adra, 'Ateibé, Bahret Hijjané, Dmeir (Pb), 'Adraà Dmeir (Mt). St. Abou Hareira (Hd-Mz), Palmyre (Dinsm, Mt, Pb), Palmyre à 'Aïn-el-Beida(P)> Qaryatein (Mt), Meskène (Hd-Mz), Baghouse (Du Mesnil du Buisson)."
2143,0,0,0,Nitraria,retuşa,0,0
2144,0,0,0,0,0,0,"S. St. Saline de Jaïroud (Pb), vers Sabkha entre Raqqa et Deir-ez-Zor (Hd-Mz),"
2145,0,0,"DICTAMNUS L. — Plantes à feuilles alternes, imparipennées, à inflorescenceentièrement glanduleuse et pédicelles bractéolés à leur base. Calice caduc, penta-mère.",0,0,0,0
2146,0,0,0,Dictamnus,albus,0,0
2147,0,0,0,0,0,0,"S. NLatt. Cassius (Boiss), 2 heures au S. de Kessab (P), 'Aïn Haramiyé (Sam)."
2148,0,0,"RUTA L. — Plantes à odeur forte, à souche indurée. Feuilles pinnatiséquéesde façon plus ou moins régulière. Inflorescence en corymbe. Calice tétramère.Pétales 4, cucullés, dentés, rarement entiers. Étamines 8. Capsules à 5 loges dures,déhiscentes à partir du sommet.",0,0,0,0
2149,0,0,0,0,0,"L. Ct. Zahrani (Gaîll), Saïda (Gaill, Np), Maghdouché, Nahr Damour (Mt), Jounié (Pb),au-dessus de Jbail (Mt), Tripoli (P). Mi. Deir Tamiche (Mt), vers Ghazir (Vt, Mt), Jab. Terbol(Bl). Sud. Qala'at Chekif (P).",0
2150,0,0,"HAPLOPHYLLUM Reichenb. — Plantes plus ou moins fortement garniessur la tige, les feuilles, les organes floraux et les carpelles, de glandules saillantesou de points glanduleux, vivaces, herbacées ou sous-frutescentes, dressées ou ascen-dantes, à inflorescence en corymbe terminal souvent divariqué. Feuilles parfoistoutes indivises, souvent aussi dotées de trois lobes unis à la base, un peu inégaux,ovées-lancéolées ou linéaires. Fleurs à 5 sépales, 5 pétales le plus souvent jaunes,parfois blancs ou pourprés, entiers, plus ou moins cucullés. Étamines 10, à filamentstoujours dilatés jusque vers le milieu ou un peu plus haut, glabres ou barbus, libresou monadelphes à la base. Ovaire à 5 loges parfois prolongées légèrement au som-met par une gibbosité, contenant chacune 6 ou 4, ou, le plus souvent, deux graines.Stigmate capité. Capsule glanduleuse, indéhiscente ou déhiscente à l'intérieur, en4 loges un peu crustacées. Graines tuberculeuses et marquées de rides transversales.Genre réduit par plusieurs botanistes au rang de simple section ou sous-genrede Ruta.Surtout au désert et en Haute-Jéziré, ce genre présente une multiplicité devariations, correspondant peut-être à des espèces encore mal fixées, de classementdifficile, éminemment sujettes à traitements divers suivant les tendances ou l'infor-mation des spécialistes. Il n'est guère possible d'en présenter une série indemne detout arbitraire.",0,0,0,0
2151,0,0,0,Haplophyllum,suaveolens,0,0
2152,0,0,0,0,0,0,S.
2153,0,0,0,0,0,0,S. Mm. Col de Nebi Younès (Sam).
2154,0,0,0,Haplophyllum,armenum,0,0
2155,0,0,0,0,0,0,S. A.L. Ma'aret-el-Bach (Pb).
2156,0,0,0,Haplophyllum,fruticulosum,0,0
2157,0,0,0,0,0,"L. A.L. Kfar Zabed (Pr). Sy. Vers Baalbeck (Bl, Lowne, Np). St. Sources de POronte (Mt).",0
2158,0,0,0,Haplophyllum,chaborasium,0,0
2159,0,0,0,0,0,0,"S. H.J. Bords du Khabour (Hkn), Tell Kaukab (Hd-Mz), E. de Qamechlié (Pb), GuirCafek (Mt)."
2160,0,0,0,Haplophyllum,buxbaumii,0,0
2161,0,0,0,0,0,"L. Ct. 3 km. N. de Tyr (Sam), Saïda (Bl), Beyrouth et environs (Bl, Vt, P, Mt), Nahr-el-Kelb (Np), Tripoli (Bl, P). Mi. Ghazir (Vt), 'Antoura (Wall). Met. Ksara (Mt). Sy. Baalbeck(Bl, Np).",0
2162,0,0,0,0,0,L. Met. Barr Elias (Mt).,0
2163,0,0,0,Haplophyllum,buxbaumii,0,0
2164,0,0,0,0,0,0,"S. H.J. Tell Roumeilane à l'E. de Demir Qapou, entre Hassetché et Derbassiyé (Pb)."
2165,0,0,0,Haplophyllumblanchei,Boiss.,0,0
2166,0,0,0,0,0,0,"S. St. Jab. Abou Qpsh (Gb), Qastal à 60 km. E. de Sélémiyé, Khirbet Fayyé, Jab. Bilas (Dlb),Jab. Abiad (Bl), Izrriyé-Mawrayda (P), Qaryatein (Mt), Tell Daba, S. de Qaryatein; T 3, T 2à T 3, NW. de Zélaf (Pb)."
2167,0,0,0,Haplophyllum,tuberculatum,0,0
2168,0,0,0,0,0,0,S. Ct. SE. de Dmeir (Pb).
2169,0,0,0,Haplophyllum,villosulum,0,0
2170,0,0,0,0,0,0,"S. H.J. S. de Hassetché (Pb). Dam. SE. de Dmeir (Pb), Hamadan UNRRA (Pb). St. Bar-rage romain près d'Abou Chamate (Gb)."
2171,0,0,0,Haplophyllum,glabrum,0,0
